series_id,dimension_key,dimension_value,scraped_at
ACOSS/ACOSS_STAT_QUARTERLY_PAYROLL_EMPLOYMENT/workforce_seasonally_adjusted.CH.levels.Q,sector,CH,2025-07-13T17:39:05.881511
ACOSS/ACOSS_STAT_QUARTERLY_PAYROLL_EMPLOYMENT/workforce_seasonally_adjusted.CJ.levels.Q,freq,Q,2025-07-13T17:39:05.941572
ACOSS/ACOSS_STAT_QUARTERLY_PAYROLL_EMPLOYMENT/workforce_seasonally_adjusted.CJ.levels.Q,indicator,workforce_seasonally_adjusted,2025-07-13T17:39:05.941661
ACOSS/ACOSS_STAT_QUARTERLY_PAYROLL_EMPLOYMENT/workforce_seasonally_adjusted.CJ.levels.Q,measurement,levels,2025-07-13T17:39:05.941670
ACOSS/ACOSS_STAT_QUARTERLY_PAYROLL_EMPLOYMENT/workforce_seasonally_adjusted.CJ.levels.Q,sector,CJ,2025-07-13T17:39:05.941675
ACOSS/ACOSS_STAT_QUARTERLY_PAYROLL_EMPLOYMENT/workforce_seasonally_adjusted.CK.levels.Q,freq,Q,2025-07-13T17:39:05.973874
ACOSS/ACOSS_STAT_QUARTERLY_PAYROLL_EMPLOYMENT/workforce_seasonally_adjusted.CK.levels.Q,indicator,workforce_seasonally_adjusted,2025-07-13T17:39:05.973927
ACOSS/ACOSS_STAT_QUARTERLY_PAYROLL_EMPLOYMENT/workforce_seasonally_adjusted.CK.levels.Q,measurement,levels,2025-07-13T17:39:05.973933
ACOSS/ACOSS_STAT_QUARTERLY_PAYROLL_EMPLOYMENT/workforce_seasonally_adjusted.CK.levels.Q,sector,CK,2025-07-13T17:39:05.973980
ACOSS/ACOSS_STAT_QUARTERLY_PAYROLL_EMPLOYMENT/workforce_seasonally_adjusted.CL.levels.Q,freq,Q,2025-07-13T17:39:06.025621
ACOSS/ACOSS_STAT_QUARTERLY_PAYROLL_EMPLOYMENT/workforce_seasonally_adjusted.CL.levels.Q,indicator,workforce_seasonally_adjusted,2025-07-13T17:39:06.025699
ACOSS/ACOSS_STAT_QUARTERLY_PAYROLL_EMPLOYMENT/workforce_seasonally_adjusted.CL.levels.Q,measurement,levels,2025-07-13T17:39:06.025708
ACOSS/ACOSS_STAT_QUARTERLY_PAYROLL_EMPLOYMENT/workforce_seasonally_adjusted.CL.levels.Q,sector,CL,2025-07-13T17:39:06.025712
ACOSS/ACOSS_STAT_QUARTERLY_PAYROLL_EMPLOYMENT/workforce_seasonally_adjusted.CONC_INSEE.levels.Q,freq,Q,2025-07-13T17:39:06.078386
ACOSS/ACOSS_STAT_QUARTERLY_PAYROLL_EMPLOYMENT/workforce_seasonally_adjusted.CONC_INSEE.levels.Q,indicator,workforce_seasonally_adjusted,2025-07-13T17:39:06.078475
ACOSS/ACOSS_STAT_QUARTERLY_PAYROLL_EMPLOYMENT/workforce_seasonally_adjusted.CONC_INSEE.levels.Q,measurement,levels,2025-07-13T17:39:06.078483
ACOSS/ACOSS_STAT_QUARTERLY_PAYROLL_EMPLOYMENT/workforce_seasonally_adjusted.CONC_INSEE.levels.Q,sector,CONC_INSEE,2025-07-13T17:39:06.078555
ACOSS/ACOSS_STAT_QUARTERLY_PAYROLL_EMPLOYMENT/workforce_seasonally_adjusted.CM.levels.Q,freq,Q,2025-07-13T17:39:06.135353
ACOSS/ACOSS_STAT_QUARTERLY_PAYROLL_EMPLOYMENT/workforce_seasonally_adjusted.CM.levels.Q,indicator,workforce_seasonally_adjusted,2025-07-13T17:39:06.135423
ACOSS/ACOSS_STAT_QUARTERLY_PAYROLL_EMPLOYMENT/workforce_seasonally_adjusted.CM.levels.Q,measurement,levels,2025-07-13T17:39:06.135430
ACOSS/ACOSS_STAT_QUARTERLY_PAYROLL_EMPLOYMENT/workforce_seasonally_adjusted.CM.levels.Q,sector,CM,2025-07-13T17:39:06.135478
ACOSS/ACOSS_STAT_QUARTERLY_PAYROLL_EMPLOYMENT/workforce_seasonally_adjusted.DZ.levels.Q,freq,Q,2025-07-13T17:39:06.184291
ACOSS/ACOSS_STAT_QUARTERLY_PAYROLL_EMPLOYMENT/workforce_seasonally_adjusted.DZ.levels.Q,indicator,workforce_seasonally_adjusted,2025-07-13T17:39:06.184452
ACOSS/ACOSS_STAT_QUARTERLY_PAYROLL_EMPLOYMENT/workforce_seasonally_adjusted.DZ.levels.Q,measurement,levels,2025-07-13T17:39:06.184460
ACOSS/ACOSS_STAT_QUARTERLY_PAYROLL_EMPLOYMENT/workforce_seasonally_adjusted.DZ.levels.Q,sector,DZ,2025-07-13T17:39:06.184465
ACOSS/ACOSS_STAT_QUARTERLY_PAYROLL_EMPLOYMENT/workforce_seasonally_adjusted.EZ.levels.Q,freq,Q,2025-07-13T17:39:06.251966
ACOSS/ACOSS_STAT_QUARTERLY_PAYROLL_EMPLOYMENT/workforce_seasonally_adjusted.EZ.levels.Q,indicator,workforce_seasonally_adjusted,2025-07-13T17:39:06.252056
ACOSS/ACOSS_STAT_QUARTERLY_PAYROLL_EMPLOYMENT/workforce_seasonally_adjusted.EZ.levels.Q,measurement,levels,2025-07-13T17:39:06.252065
ACOSS/ACOSS_STAT_QUARTERLY_PAYROLL_EMPLOYMENT/workforce_seasonally_adjusted.EZ.levels.Q,sector,EZ,2025-07-13T17:39:06.252069
ACOSS/ACOSS_STAT_QUARTERLY_PAYROLL_EMPLOYMENT/workforce_seasonally_adjusted.FZ.levels.Q,freq,Q,2025-07-13T17:39:06.299197
ACOSS/ACOSS_STAT_QUARTERLY_PAYROLL_EMPLOYMENT/workforce_seasonally_adjusted.FZ.levels.Q,indicator,workforce_seasonally_adjusted,2025-07-13T17:39:06.299306
ACOSS/ACOSS_STAT_QUARTERLY_PAYROLL_EMPLOYMENT/workforce_seasonally_adjusted.FZ.levels.Q,measurement,levels,2025-07-13T17:39:06.299315
ACOSS/ACOSS_STAT_QUARTERLY_PAYROLL_EMPLOYMENT/workforce_seasonally_adjusted.FZ.levels.Q,sector,FZ,2025-07-13T17:39:06.299320
ACOSS/ACOSS_STAT_QUARTERLY_PAYROLL_EMPLOYMENT/workforce_seasonally_adjusted.GZ.levels.Q,freq,Q,2025-07-13T17:39:06.333165
ACOSS/ACOSS_STAT_QUARTERLY_PAYROLL_EMPLOYMENT/workforce_seasonally_adjusted.GZ.levels.Q,indicator,workforce_seasonally_adjusted,2025-07-13T17:39:06.333290
ACOSS/ACOSS_STAT_QUARTERLY_PAYROLL_EMPLOYMENT/workforce_seasonally_adjusted.GZ.levels.Q,measurement,levels,2025-07-13T17:39:06.333297
ACOSS/ACOSS_STAT_QUARTERLY_PAYROLL_EMPLOYMENT/workforce_seasonally_adjusted.GZ.levels.Q,sector,GZ,2025-07-13T17:39:06.333301
ACOSS/ACOSS_STAT_QUARTERLY_PAYROLL_EMPLOYMENT/workforce_seasonally_adjusted.HZ.levels.Q,freq,Q,2025-07-13T17:39:06.374986
ACOSS/ACOSS_STAT_QUARTERLY_PAYROLL_EMPLOYMENT/workforce_seasonally_adjusted.HZ.levels.Q,indicator,workforce_seasonally_adjusted,2025-07-13T17:39:06.375045
ACOSS/ACOSS_STAT_QUARTERLY_PAYROLL_EMPLOYMENT/workforce_seasonally_adjusted.HZ.levels.Q,measurement,levels,2025-07-13T17:39:06.375051
ACOSS/ACOSS_STAT_QUARTERLY_PAYROLL_EMPLOYMENT/workforce_seasonally_adjusted.HZ.levels.Q,sector,HZ,2025-07-13T17:39:06.375056
ACOSS/ACOSS_STAT_QUARTERLY_PAYROLL_EMPLOYMENT/workforce_seasonally_adjusted.INDUSTRIE.levels.Q,freq,Q,2025-07-13T17:39:06.419698
ACOSS/ACOSS_STAT_QUARTERLY_PAYROLL_EMPLOYMENT/workforce_seasonally_adjusted.INDUSTRIE.levels.Q,indicator,workforce_seasonally_adjusted,2025-07-13T17:39:06.419760
ACOSS/ACOSS_STAT_QUARTERLY_PAYROLL_EMPLOYMENT/workforce_seasonally_adjusted.INDUSTRIE.levels.Q,measurement,levels,2025-07-13T17:39:06.419821
ACOSS/ACOSS_STAT_QUARTERLY_PAYROLL_EMPLOYMENT/workforce_seasonally_adjusted.INDUSTRIE.levels.Q,sector,INDUSTRIE,2025-07-13T17:39:06.419827
ACOSS/ACOSS_STAT_QUARTERLY_PAYROLL_EMPLOYMENT/workforce_seasonally_adjusted.INTERIM.levels.Q,freq,Q,2025-07-13T17:39:06.461634
ACOSS/ACOSS_STAT_QUARTERLY_PAYROLL_EMPLOYMENT/workforce_seasonally_adjusted.INTERIM.levels.Q,indicator,workforce_seasonally_adjusted,2025-07-13T17:39:06.461697
ACOSS/ACOSS_STAT_QUARTERLY_PAYROLL_EMPLOYMENT/workforce_seasonally_adjusted.INTERIM.levels.Q,measurement,levels,2025-07-13T17:39:06.461704
ACOSS/ACOSS_STAT_QUARTERLY_PAYROLL_EMPLOYMENT/workforce_seasonally_adjusted.INTERIM.levels.Q,sector,INTERIM,2025-07-13T17:39:06.461708
ACOSS/ACOSS_STAT_QUARTERLY_PAYROLL_EMPLOYMENT/workforce_seasonally_adjusted.JA.levels.Q,freq,Q,2025-07-13T17:39:06.499574
ACOSS/ACOSS_STAT_QUARTERLY_PAYROLL_EMPLOYMENT/workforce_seasonally_adjusted.JA.levels.Q,indicator,workforce_seasonally_adjusted,2025-07-13T17:39:06.499660
ACOSS/ACOSS_STAT_QUARTERLY_PAYROLL_EMPLOYMENT/workforce_seasonally_adjusted.JA.levels.Q,measurement,levels,2025-07-13T17:39:06.499709
ACOSS/ACOSS_STAT_QUARTERLY_PAYROLL_EMPLOYMENT/workforce_seasonally_adjusted.JA.levels.Q,sector,JA,2025-07-13T17:39:06.499715
ACOSS/ACOSS_STAT_QUARTERLY_PAYROLL_EMPLOYMENT/workforce_seasonally_adjusted.IZ.levels.Q,freq,Q,2025-07-13T17:39:06.545196
ACOSS/ACOSS_STAT_QUARTERLY_PAYROLL_EMPLOYMENT/workforce_seasonally_adjusted.IZ.levels.Q,indicator,workforce_seasonally_adjusted,2025-07-13T17:39:06.545261
ACOSS/ACOSS_STAT_QUARTERLY_PAYROLL_EMPLOYMENT/workforce_seasonally_adjusted.IZ.levels.Q,measurement,levels,2025-07-13T17:39:06.545305
ACOSS/ACOSS_STAT_QUARTERLY_PAYROLL_EMPLOYMENT/workforce_seasonally_adjusted.IZ.levels.Q,sector,IZ,2025-07-13T17:39:06.545311
ACOSS/ACOSS_STAT_QUARTERLY_PAYROLL_EMPLOYMENT/workforce_seasonally_adjusted.JB.levels.Q,freq,Q,2025-07-13T17:39:06.585465
ACOSS/ACOSS_STAT_QUARTERLY_PAYROLL_EMPLOYMENT/workforce_seasonally_adjusted.JB.levels.Q,indicator,workforce_seasonally_adjusted,2025-07-13T17:39:06.585598
ACOSS/ACOSS_STAT_QUARTERLY_PAYROLL_EMPLOYMENT/workforce_seasonally_adjusted.JB.levels.Q,measurement,levels,2025-07-13T17:39:06.585607
ACOSS/ACOSS_STAT_QUARTERLY_PAYROLL_EMPLOYMENT/workforce_seasonally_adjusted.JB.levels.Q,sector,JB,2025-07-13T17:39:06.585612
ACOSS/ACOSS_STAT_QUARTERLY_PAYROLL_EMPLOYMENT/workforce_seasonally_adjusted.JC.levels.Q,freq,Q,2025-07-13T17:39:06.646476
ACOSS/ACOSS_STAT_QUARTERLY_PAYROLL_EMPLOYMENT/workforce_seasonally_adjusted.JC.levels.Q,indicator,workforce_seasonally_adjusted,2025-07-13T17:39:06.646543
ACOSS/ACOSS_STAT_QUARTERLY_PAYROLL_EMPLOYMENT/workforce_seasonally_adjusted.JC.levels.Q,measurement,levels,2025-07-13T17:39:06.646550
ACOSS/ACOSS_STAT_QUARTERLY_PAYROLL_EMPLOYMENT/workforce_seasonally_adjusted.JC.levels.Q,sector,JC,2025-07-13T17:39:06.646553
ACOSS/ACOSS_STAT_QUARTERLY_PAYROLL_EMPLOYMENT/workforce_seasonally_adjusted.KZ.levels.Q,freq,Q,2025-07-13T17:39:06.697129
ACOSS/ACOSS_STAT_QUARTERLY_PAYROLL_EMPLOYMENT/workforce_seasonally_adjusted.KZ.levels.Q,indicator,workforce_seasonally_adjusted,2025-07-13T17:39:06.697223
ACOSS/ACOSS_STAT_QUARTERLY_PAYROLL_EMPLOYMENT/workforce_seasonally_adjusted.KZ.levels.Q,measurement,levels,2025-07-13T17:39:06.697233
ACOSS/ACOSS_STAT_QUARTERLY_PAYROLL_EMPLOYMENT/workforce_seasonally_adjusted.KZ.levels.Q,sector,KZ,2025-07-13T17:39:06.697237
ACOSS/ACOSS_STAT_QUARTERLY_PAYROLL_EMPLOYMENT/workforce_seasonally_adjusted.LZ.levels.Q,freq,Q,2025-07-13T17:39:06.740765
ACOSS/ACOSS_STAT_QUARTERLY_PAYROLL_EMPLOYMENT/workforce_seasonally_adjusted.LZ.levels.Q,indicator,workforce_seasonally_adjusted,2025-07-13T17:39:06.740858
ACOSS/ACOSS_STAT_QUARTERLY_PAYROLL_EMPLOYMENT/workforce_seasonally_adjusted.LZ.levels.Q,measurement,levels,2025-07-13T17:39:06.740866
ACOSS/ACOSS_STAT_QUARTERLY_PAYROLL_EMPLOYMENT/workforce_seasonally_adjusted.LZ.levels.Q,sector,LZ,2025-07-13T17:39:06.740871
ACOSS/ACOSS_STAT_QUARTERLY_PAYROLL_EMPLOYMENT/workforce_seasonally_adjusted.MA.levels.Q,freq,Q,2025-07-13T17:39:06.781200
ACOSS/ACOSS_STAT_QUARTERLY_PAYROLL_EMPLOYMENT/workforce_seasonally_adjusted.MA.levels.Q,indicator,workforce_seasonally_adjusted,2025-07-13T17:39:06.781283
ACOSS/ACOSS_STAT_QUARTERLY_PAYROLL_EMPLOYMENT/workforce_seasonally_adjusted.MA.levels.Q,measurement,levels,2025-07-13T17:39:06.781292
ACOSS/ACOSS_STAT_QUARTERLY_PAYROLL_EMPLOYMENT/workforce_seasonally_adjusted.MA.levels.Q,sector,MA,2025-07-13T17:39:06.781296
ACOSS/ACOSS_STAT_QUARTERLY_PAYROLL_EMPLOYMENT/workforce_seasonally_adjusted.MB.levels.Q,freq,Q,2025-07-13T17:39:06.823821
ACOSS/ACOSS_STAT_QUARTERLY_PAYROLL_EMPLOYMENT/workforce_seasonally_adjusted.MB.levels.Q,indicator,workforce_seasonally_adjusted,2025-07-13T17:39:06.823906
ACOSS/ACOSS_STAT_QUARTERLY_PAYROLL_EMPLOYMENT/workforce_seasonally_adjusted.MB.levels.Q,measurement,levels,2025-07-13T17:39:06.824038
ACOSS/ACOSS_STAT_QUARTERLY_PAYROLL_EMPLOYMENT/workforce_seasonally_adjusted.MB.levels.Q,sector,MB,2025-07-13T17:39:06.824047
ACOSS/ACOSS_STAT_QUARTERLY_PAYROLL_EMPLOYMENT/workforce_seasonally_adjusted.MC.levels.Q,freq,Q,2025-07-13T17:39:06.887188
ACOSS/ACOSS_STAT_QUARTERLY_PAYROLL_EMPLOYMENT/workforce_seasonally_adjusted.MC.levels.Q,indicator,workforce_seasonally_adjusted,2025-07-13T17:39:06.887295
ACOSS/ACOSS_STAT_QUARTERLY_PAYROLL_EMPLOYMENT/workforce_seasonally_adjusted.MC.levels.Q,measurement,levels,2025-07-13T17:39:06.887304
ACOSS/ACOSS_STAT_QUARTERLY_PAYROLL_EMPLOYMENT/workforce_seasonally_adjusted.MC.levels.Q,sector,MC,2025-07-13T17:39:06.887309
ACOSS/ACOSS_STAT_QUARTERLY_PAYROLL_EMPLOYMENT/workforce_seasonally_adjusted.N29.levels.Q,freq,Q,2025-07-13T17:39:06.939721
ACOSS/ACOSS_STAT_QUARTERLY_PAYROLL_EMPLOYMENT/workforce_seasonally_adjusted.N29.levels.Q,indicator,workforce_seasonally_adjusted,2025-07-13T17:39:06.939817
ACOSS/ACOSS_STAT_QUARTERLY_PAYROLL_EMPLOYMENT/workforce_seasonally_adjusted.N29.levels.Q,measurement,levels,2025-07-13T17:39:06.939824
ACOSS/ACOSS_STAT_QUARTERLY_PAYROLL_EMPLOYMENT/workforce_seasonally_adjusted.N29.levels.Q,sector,N29,2025-07-13T17:39:06.939865
ACOSS/ACOSS_STAT_QUARTERLY_PAYROLL_EMPLOYMENT/workforce_seasonally_adjusted.N30.levels.Q,freq,Q,2025-07-13T17:39:07.047060
ACOSS/ACOSS_STAT_QUARTERLY_PAYROLL_EMPLOYMENT/workforce_seasonally_adjusted.N30.levels.Q,indicator,workforce_seasonally_adjusted,2025-07-13T17:39:07.047167
ACOSS/ACOSS_STAT_QUARTERLY_PAYROLL_EMPLOYMENT/workforce_seasonally_adjusted.N30.levels.Q,measurement,levels,2025-07-13T17:39:07.047176
ACOSS/ACOSS_STAT_QUARTERLY_PAYROLL_EMPLOYMENT/workforce_seasonally_adjusted.N30.levels.Q,sector,N30,2025-07-13T17:39:07.047229
ACOSS/ACOSS_STAT_QUARTERLY_PAYROLL_EMPLOYMENT/workforce_seasonally_adjusted.N42.levels.Q,freq,Q,2025-07-13T17:39:07.082467
ACOSS/ACOSS_STAT_QUARTERLY_PAYROLL_EMPLOYMENT/workforce_seasonally_adjusted.N42.levels.Q,indicator,workforce_seasonally_adjusted,2025-07-13T17:39:07.082591
ACOSS/ACOSS_STAT_QUARTERLY_PAYROLL_EMPLOYMENT/workforce_seasonally_adjusted.N42.levels.Q,measurement,levels,2025-07-13T17:39:07.082598
ACOSS/ACOSS_STAT_QUARTERLY_PAYROLL_EMPLOYMENT/workforce_seasonally_adjusted.N42.levels.Q,sector,N42,2025-07-13T17:39:07.082601
ACOSS/ACOSS_STAT_QUARTERLY_PAYROLL_EMPLOYMENT/workforce_seasonally_adjusted.N41.levels.Q,freq,Q,2025-07-13T17:39:07.172341
ACOSS/ACOSS_STAT_QUARTERLY_PAYROLL_EMPLOYMENT/workforce_seasonally_adjusted.N41.levels.Q,indicator,workforce_seasonally_adjusted,2025-07-13T17:39:07.172421
ACOSS/ACOSS_STAT_QUARTERLY_PAYROLL_EMPLOYMENT/workforce_seasonally_adjusted.N41.levels.Q,measurement,levels,2025-07-13T17:39:07.172428
ACOSS/ACOSS_STAT_QUARTERLY_PAYROLL_EMPLOYMENT/workforce_seasonally_adjusted.N41.levels.Q,sector,N41,2025-07-13T17:39:07.172432
ACOSS/ACOSS_STAT_QUARTERLY_PAYROLL_EMPLOYMENT/workforce_seasonally_adjusted.N43.levels.Q,freq,Q,2025-07-13T17:39:07.215982
ACOSS/ACOSS_STAT_QUARTERLY_PAYROLL_EMPLOYMENT/workforce_seasonally_adjusted.N43.levels.Q,indicator,workforce_seasonally_adjusted,2025-07-13T17:39:07.216057
ACOSS/ACOSS_STAT_QUARTERLY_PAYROLL_EMPLOYMENT/workforce_seasonally_adjusted.N43.levels.Q,measurement,levels,2025-07-13T17:39:07.216064
ACOSS/ACOSS_STAT_QUARTERLY_PAYROLL_EMPLOYMENT/workforce_seasonally_adjusted.N43.levels.Q,sector,N43,2025-07-13T17:39:07.216067
ACOSS/ACOSS_STAT_QUARTERLY_PAYROLL_EMPLOYMENT/workforce_seasonally_adjusted.N46.levels.Q,freq,Q,2025-07-13T17:39:07.248518
ACOSS/ACOSS_STAT_QUARTERLY_PAYROLL_EMPLOYMENT/workforce_seasonally_adjusted.N46.levels.Q,indicator,workforce_seasonally_adjusted,2025-07-13T17:39:07.248607
ACOSS/ACOSS_STAT_QUARTERLY_PAYROLL_EMPLOYMENT/workforce_seasonally_adjusted.N46.levels.Q,measurement,levels,2025-07-13T17:39:07.248615
ACOSS/ACOSS_STAT_QUARTERLY_PAYROLL_EMPLOYMENT/workforce_seasonally_adjusted.N46.levels.Q,sector,N46,2025-07-13T17:39:07.248619
ACOSS/ACOSS_STAT_QUARTERLY_PAYROLL_EMPLOYMENT/workforce_seasonally_adjusted.N47.levels.Q,freq,Q,2025-07-13T17:39:07.345586
ACOSS/ACOSS_STAT_QUARTERLY_PAYROLL_EMPLOYMENT/workforce_seasonally_adjusted.N47.levels.Q,indicator,workforce_seasonally_adjusted,2025-07-13T17:39:07.345675
ACOSS/ACOSS_STAT_QUARTERLY_PAYROLL_EMPLOYMENT/workforce_seasonally_adjusted.N47.levels.Q,measurement,levels,2025-07-13T17:39:07.345682
ACOSS/ACOSS_STAT_QUARTERLY_PAYROLL_EMPLOYMENT/workforce_seasonally_adjusted.N47.levels.Q,sector,N47,2025-07-13T17:39:07.345686
ACOSS/ACOSS_STAT_QUARTERLY_PAYROLL_EMPLOYMENT/workforce_seasonally_adjusted.N55.levels.Q,freq,Q,2025-07-13T17:39:07.408006
ACOSS/ACOSS_STAT_QUARTERLY_PAYROLL_EMPLOYMENT/workforce_seasonally_adjusted.N55.levels.Q,indicator,workforce_seasonally_adjusted,2025-07-13T17:39:07.408127
ACOSS/ACOSS_STAT_QUARTERLY_PAYROLL_EMPLOYMENT/workforce_seasonally_adjusted.N55.levels.Q,measurement,levels,2025-07-13T17:39:07.408134
ACOSS/ACOSS_STAT_QUARTERLY_PAYROLL_EMPLOYMENT/workforce_seasonally_adjusted.N55.levels.Q,sector,N55,2025-07-13T17:39:07.408138
ACOSS/ACOSS_STAT_QUARTERLY_PAYROLL_EMPLOYMENT/workforce_seasonally_adjusted.N56.levels.Q,freq,Q,2025-07-13T17:39:07.441579
ACOSS/ACOSS_STAT_QUARTERLY_PAYROLL_EMPLOYMENT/workforce_seasonally_adjusted.N56.levels.Q,indicator,workforce_seasonally_adjusted,2025-07-13T17:39:07.441656
ACOSS/ACOSS_STAT_QUARTERLY_PAYROLL_EMPLOYMENT/workforce_seasonally_adjusted.N56.levels.Q,measurement,levels,2025-07-13T17:39:07.441663
ACOSS/ACOSS_STAT_QUARTERLY_PAYROLL_EMPLOYMENT/workforce_seasonally_adjusted.N56.levels.Q,sector,N56,2025-07-13T17:39:07.441667
ACOSS/ACOSS_STAT_QUARTERLY_PAYROLL_EMPLOYMENT/workforce_seasonally_adjusted.NZ.levels.Q,freq,Q,2025-07-13T17:39:07.472498
ACOSS/ACOSS_STAT_QUARTERLY_PAYROLL_EMPLOYMENT/workforce_seasonally_adjusted.NZ.levels.Q,indicator,workforce_seasonally_adjusted,2025-07-13T17:39:07.472629
ACOSS/ACOSS_STAT_QUARTERLY_PAYROLL_EMPLOYMENT/workforce_seasonally_adjusted.NZ.levels.Q,measurement,levels,2025-07-13T17:39:07.472637
ACOSS/ACOSS_STAT_QUARTERLY_PAYROLL_EMPLOYMENT/workforce_seasonally_adjusted.NZ.levels.Q,sector,NZ,2025-07-13T17:39:07.472641
ACOSS/ACOSS_STAT_QUARTERLY_PAYROLL_EMPLOYMENT/workforce_seasonally_adjusted.OZ.levels.Q,freq,Q,2025-07-13T17:39:07.511249
ACOSS/ACOSS_STAT_QUARTERLY_PAYROLL_EMPLOYMENT/workforce_seasonally_adjusted.OZ.levels.Q,indicator,workforce_seasonally_adjusted,2025-07-13T17:39:07.511440
ACOSS/ACOSS_STAT_QUARTERLY_PAYROLL_EMPLOYMENT/workforce_seasonally_adjusted.OZ.levels.Q,measurement,levels,2025-07-13T17:39:07.511449
ACOSS/ACOSS_STAT_QUARTERLY_PAYROLL_EMPLOYMENT/workforce_seasonally_adjusted.OZ.levels.Q,sector,OZ,2025-07-13T17:39:07.511459
ACOSS/ACOSS_STAT_QUARTERLY_PAYROLL_EMPLOYMENT/workforce_seasonally_adjusted.OQ.levels.Q,freq,Q,2025-07-13T17:39:07.568011
ACOSS/ACOSS_STAT_QUARTERLY_PAYROLL_EMPLOYMENT/workforce_seasonally_adjusted.OQ.levels.Q,indicator,workforce_seasonally_adjusted,2025-07-13T17:39:07.568091
ACOSS/ACOSS_STAT_QUARTERLY_PAYROLL_EMPLOYMENT/workforce_seasonally_adjusted.OQ.levels.Q,measurement,levels,2025-07-13T17:39:07.568098
ACOSS/ACOSS_STAT_QUARTERLY_PAYROLL_EMPLOYMENT/workforce_seasonally_adjusted.OQ.levels.Q,sector,OQ,2025-07-13T17:39:07.568102
ACOSS/ACOSS_STAT_QUARTERLY_PAYROLL_EMPLOYMENT/workforce_seasonally_adjusted.PZ.levels.Q,freq,Q,2025-07-13T17:39:07.674365
ACOSS/ACOSS_STAT_QUARTERLY_PAYROLL_EMPLOYMENT/workforce_seasonally_adjusted.PZ.levels.Q,indicator,workforce_seasonally_adjusted,2025-07-13T17:39:07.674468
ACOSS/ACOSS_STAT_QUARTERLY_PAYROLL_EMPLOYMENT/workforce_seasonally_adjusted.PZ.levels.Q,measurement,levels,2025-07-13T17:39:07.674477
ACOSS/ACOSS_STAT_QUARTERLY_PAYROLL_EMPLOYMENT/workforce_seasonally_adjusted.PZ.levels.Q,sector,PZ,2025-07-13T17:39:07.674481
ACOSS/ACOSS_STAT_QUARTERLY_PAYROLL_EMPLOYMENT/workforce_seasonally_adjusted.QA.levels.Q,freq,Q,2025-07-13T17:39:07.706985
ACOSS/ACOSS_STAT_QUARTERLY_PAYROLL_EMPLOYMENT/workforce_seasonally_adjusted.QA.levels.Q,indicator,workforce_seasonally_adjusted,2025-07-13T17:39:07.707066
ACOSS/ACOSS_STAT_QUARTERLY_PAYROLL_EMPLOYMENT/workforce_seasonally_adjusted.QA.levels.Q,measurement,levels,2025-07-13T17:39:07.707074
ACOSS/ACOSS_STAT_QUARTERLY_PAYROLL_EMPLOYMENT/workforce_seasonally_adjusted.QA.levels.Q,sector,QA,2025-07-13T17:39:07.707078
ACOSS/ACOSS_STAT_QUARTERLY_PAYROLL_EMPLOYMENT/workforce_seasonally_adjusted.QB.levels.Q,freq,Q,2025-07-13T17:39:07.740230
ACOSS/ACOSS_STAT_QUARTERLY_PAYROLL_EMPLOYMENT/workforce_seasonally_adjusted.QB.levels.Q,indicator,workforce_seasonally_adjusted,2025-07-13T17:39:07.740297
ACOSS/ACOSS_STAT_QUARTERLY_PAYROLL_EMPLOYMENT/workforce_seasonally_adjusted.QB.levels.Q,measurement,levels,2025-07-13T17:39:07.740303
ACOSS/ACOSS_STAT_QUARTERLY_PAYROLL_EMPLOYMENT/workforce_seasonally_adjusted.QB.levels.Q,sector,QB,2025-07-13T17:39:07.740307
ACOSS/ACOSS_STAT_QUARTERLY_PAYROLL_EMPLOYMENT/workforce_seasonally_adjusted.RZ.levels.Q,freq,Q,2025-07-13T17:39:07.789876
ACOSS/ACOSS_STAT_QUARTERLY_PAYROLL_EMPLOYMENT/workforce_seasonally_adjusted.RZ.levels.Q,indicator,workforce_seasonally_adjusted,2025-07-13T17:39:07.789946
ACOSS/ACOSS_STAT_QUARTERLY_PAYROLL_EMPLOYMENT/workforce_seasonally_adjusted.RZ.levels.Q,measurement,levels,2025-07-13T17:39:07.789953
ACOSS/ACOSS_STAT_QUARTERLY_PAYROLL_EMPLOYMENT/workforce_seasonally_adjusted.RZ.levels.Q,sector,RZ,2025-07-13T17:39:07.789958
ACOSS/ACOSS_STAT_QUARTERLY_PAYROLL_EMPLOYMENT/workforce_seasonally_adjusted.SZ.levels.Q,freq,Q,2025-07-13T17:39:07.866862
ACOSS/ACOSS_STAT_QUARTERLY_PAYROLL_EMPLOYMENT/workforce_seasonally_adjusted.SZ.levels.Q,indicator,workforce_seasonally_adjusted,2025-07-13T17:39:07.866929
ACOSS/ACOSS_STAT_QUARTERLY_PAYROLL_EMPLOYMENT/workforce_seasonally_adjusted.SZ.levels.Q,measurement,levels,2025-07-13T17:39:07.866939
ACOSS/ACOSS_STAT_QUARTERLY_PAYROLL_EMPLOYMENT/workforce_seasonally_adjusted.SZ.levels.Q,sector,SZ,2025-07-13T17:39:07.866945
ACOSS/ACOSS_STAT_QUARTERLY_PAYROLL_EMPLOYMENT/workforce_seasonally_adjusted.TERTIAIRE.levels.Q,freq,Q,2025-07-13T17:39:07.984087
